created_at,updated_at,size,stargazers_count,watchers_count,forks_count,network_count,subscribers_count,followers,public_repos,created_at,contributions,author_id,LOC,Add,Delete,Files,bug_num
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,2503,5,2498,36,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,650,325,325,210,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,511,468,43,8,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,981,342,2010-08-12T18:08:04Z,23,rwinch,134,117,17,4,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,1183,413,770,27,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,357,235,122,12,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,98,95,3,3,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,666,289,377,13,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,97,66,31,2,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,916,513,403,39,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,290,216,74,7,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1743,1734,9,33,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,931,854,77,20,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1668,1668,0,20,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1752,1751,1,22,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,1101,1099,2,15,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,322,290,32,8,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,51,19,32,4,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,656,203,2010-06-21T19:34:09Z,22,gregturn,2858,2857,1,32,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,962,227,735,27,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1161,401,760,163,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,418,412,6,9,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,68,61,7,3,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,1230,833,397,21,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,5487,2833,2654,300,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,163,162,1,9,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,65,52,13,1,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,114,73,41,6,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,36,7,2010-02-19T12:41:24Z,127,cdupuis,64,61,3,1,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,106,79,27,2,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,159,132,27,4,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,2,2,0,1,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1038,605,433,60,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,235,195,40,7,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,266,138,128,25,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,274,190,84,8,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,2553,2552,1,32,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,823,514,309,24,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,1735,1735,0,22,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,3260,3106,154,74,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,1230,1230,0,23,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,162,156,6,5,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,162,50,112,1,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,146,146,0,3,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,340,313,27,5,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,798,767,31,48,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,36,7,2010-02-19T12:41:24Z,127,cdupuis,24,24,0,1,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,572,554,18,6,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1628,1020,608,135,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,136,96,40,7,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,12135,12042,93,49,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,44,39,5,4,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,36,7,2010-02-19T12:41:24Z,127,cdupuis,283,250,33,6,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,656,203,2010-06-21T19:34:09Z,22,gregturn,372,367,5,11,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,1109,762,347,16,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,2792,94,2009-09-18T12:34:24Z,21,odrotbohm,59,17,42,3,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,5824,3424,2400,121,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,817,813,4,15,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,36,7,2010-02-19T12:41:24Z,127,cdupuis,1803,1802,1,16,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,357,357,0,8,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,605,290,315,9,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,327,206,121,21,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,23494,23494,0,294,4
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,57,48,9,5,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,717,110,607,9,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,18,26,2014-06-23T14:08:04Z,19,TangHuaiZhe,25,25,0,4,2
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,224,57,2012-05-23T00:34:43Z,29,oldergod,9562,4940,4622,92,2
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,1060,705,355,11,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,59814,118,2009-03-24T16:09:53Z,773,JakeWharton,35,32,3,3,2
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,341,341,0,2,2
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,270,109,161,19,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,81,75,6,2,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,332,139,193,11,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,916,319,597,3,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,1463,709,754,49,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,7491,2771,4720,46,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,11,4,2014-01-13T10:52:12Z,56,nfuller,640,571,69,3,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,349,147,202,14,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,977,435,542,20,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,59814,118,2009-03-24T16:09:53Z,773,JakeWharton,18,10,8,1,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,464,215,249,8,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,1271,1270,1,5,2
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,127,49,78,25,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,296,296,0,2,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,59814,118,2009-03-24T16:09:53Z,773,JakeWharton,640,328,312,17,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,825,535,290,11,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,3137,1139,1998,24,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,176,102,2010-03-28T08:38:52Z,471,yschimke,870,539,331,8,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,11,4,2014-01-13T10:52:12Z,56,nfuller,2378,1585,793,6,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,314,265,49,4,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,172,171,1,2,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,214,142,72,26,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,1608,802,806,46,2
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,42,35,7,4,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,59814,118,2009-03-24T16:09:53Z,773,JakeWharton,274,130,144,2,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,59814,118,2009-03-24T16:09:53Z,773,JakeWharton,54,39,15,4,2
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,80,34,46,8,1
2012-07-23T13:42:55Z,2021-04-03T23:28:26Z,40339,39717,39717,8454,8454,1680,5556,20,2009-09-30T02:51:25Z,2588,swankjesse,248,204,44,6,2
2010-09-06T21:39:43Z,2021-04-04T00:58:19Z,5508,37841,37841,6823,6823,1620,608,40,2013-10-23T19:16:22Z,5,vanniktech,278,277,1,2,1
2010-09-06T21:39:43Z,2021-04-04T00:58:19Z,5508,37841,37841,6823,6823,1620,59814,118,2009-03-24T16:09:53Z,773,JakeWharton,1305,711,594,19,2
2010-09-06T21:39:43Z,2021-04-04T00:58:19Z,5508,37841,37841,6823,6823,1620,59814,118,2009-03-24T16:09:53Z,773,JakeWharton,422,421,1,6,2
2010-09-06T21:39:43Z,2021-04-04T00:58:19Z,5508,37841,37841,6823,6823,1620,59814,118,2009-03-24T16:09:53Z,773,JakeWharton,31,22,9,3,1
2010-09-06T21:39:43Z,2021-04-04T00:58:19Z,5508,37841,37841,6823,6823,1620,59814,118,2009-03-24T16:09:53Z,773,JakeWharton,424,383,41,10,2
