created_at,updated_at,size,stargazers_count,watchers_count,forks_count,network_count,subscribers_count,followers,public_repos,created_at,contributions,author_id,LOC,Add,Delete,Files,bug_num,commit_id
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,103,10,2011-09-07T21:47:07Z,373,nileema,1128,707,421,23,1,af22f7f717539772d0f30411bce99ef1ed86e858
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,10,10,0,1,1,0adff3e13af5ee6074382dcf3412d1269251beea
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,60,9,2011-12-20T01:12:53Z,298,zhenxiao,455,434,21,39,1,760f05e15537bab8c6115a8cc50efe476d41b6b8
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,72,13,2012-07-22T04:36:11Z,643,haozhun,3888,2467,1421,151,2,3d479c692eccc3518a253dd252baf96088addc7f
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,294,259,35,15,1,3bc9b83ab8dece5b9be2b3c506e80e4340c6f6c2
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,874,829,45,38,1,0f13ed83a239396358e8f91c0bf342381098988b
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,211,87,2008-06-20T05:25:46Z,1297,martint,5965,3493,2472,45,1,abc2f6e001aba248781ef21313c8eaebda8ad0fa
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,66,54,12,5,1,3b997675e7d29feb02bedb40d9c4b248a170ad9e
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,34,30,4,1,1,387ff3ff2597fce5034db92271c140bfc74a523b
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,87,38,2011-11-27T21:16:35Z,508,nezihyigitbasi,944,885,59,34,1,fa763cf4fc8ab35824ee6a169a85833ad0adaba4
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,420,115,2008-05-03T22:47:01Z,2569,electrum,398,366,32,9,1,d7dd2dc3fad767030083fe9425cb03a998821cde
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,93,45,48,7,1,e122cb1a2e6f251445434b6b99e2af7a3b2667c7
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,780,604,176,2,1,07d7d72bd4b42ca9fcc0a094777a6df9d0ff4711
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,2342,1608,734,104,1,1376164ce3de09c555d9e370bbacf5cf293fe9a5
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,1009,760,249,25,1,a58a53e360d5804d68f2f5b0254c0d625b5abcb6
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,103,10,2011-09-07T21:47:07Z,373,nileema,403,271,132,13,1,fcb6985192aa05403030cc2b6943a54bc3378549
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,393,222,171,77,1,f2783a1b8db50abce07785539c4c771063acdbb7
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,30,30,0,3,1,04630b71879df848872eabda1481186c979e9681
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,420,115,2008-05-03T22:47:01Z,2569,electrum,187,165,22,16,1,3715be85ef5f5886efceddcbc3fb89131d6f72fc
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,72,13,2012-07-22T04:36:11Z,643,haozhun,302,289,13,6,1,5891a73e59ce6fcd9107c6532d8831d14084c6b8
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,103,10,2011-09-07T21:47:07Z,373,nileema,1158,1125,33,25,1,b5e90ab17715e7f31f9d13b17a629d44b78aac65
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,4189,2649,1540,40,1,34e25649e84f1c074d04a430628dda4ef920894e
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,21,5,2011-04-18T23:45:07Z,460,erichwang,849,849,0,16,1,0bf60aa3a4731bc29d066556b31b84138706d0b8
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,57,32,25,7,1,91147a55bd6b4407db62dc6477ef8feb6b1c8a80
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,58,18,40,6,1,97b6d996380d9f068e799fdcb02138b6486f2e9f
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,103,10,2011-09-07T21:47:07Z,373,nileema,1165,904,261,20,2,667ed13b9764b3baeb94cf15194f66c7ca735af7
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,103,10,2011-09-07T21:47:07Z,373,nileema,395,253,142,6,1,d3d71581da361de6a0defe12cfcfb5f717ccab2a
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,3784,3782,2,44,1,7ea1d884750af9c945bca23115e83c3bcd8bd23e
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,420,115,2008-05-03T22:47:01Z,2569,electrum,206,154,52,21,1,2a5fa6b9549b19be0a87ed8f3315bec919e268f7
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,372,285,87,27,1,a6834e650c1630ebba575d0f3c1a1d3f10438e9f
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,103,10,2011-09-07T21:47:07Z,373,nileema,1203,1155,48,15,1,2b8faf4e703e2fd0e3cfd99bb5185c8630d045ad
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,103,10,2011-09-07T21:47:07Z,373,nileema,3228,2673,555,100,1,3474cee04d52d4910658d8abee0a693d2d7f60b8
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,116,103,13,5,1,c2610c2793a7738512e243fdc3f106f8989d3ed7
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,378,257,121,4,1,8839879b6a12000b8532e8009fb746ba4e1bc8a9
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,1411,1099,312,12,1,af4c6e272028c349c4b284a7f41727d5ee5e7f0a
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,21,5,2011-04-18T23:45:07Z,460,erichwang,6902,6254,648,62,1,5b7278764c89c1823156c4bb71350fb0a9bede9e
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,571,369,202,7,2,661fd5106bb94697c36cd53703df900a836f3fe4
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,312,303,9,7,1,c66fc6de99a227b5afae70acc0ba215e76b22f3c
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,89,72,17,9,1,b983fe3ba4355899e2ab3c6eb5effbd1b3c37142
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,123,99,24,7,1,e996afc8495f397b30fcaa35bf040374aa5639f6
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,72,13,2012-07-22T04:36:11Z,643,haozhun,147,146,1,11,1,e1ac346a2a9e3eff9548ef9852dd0656032681c9
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,60,9,2011-12-20T01:12:53Z,298,zhenxiao,209,153,56,6,1,f9bd5f45cc7a9924dcef178b8a623ca30599e573
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,5657,2518,3139,263,1,dbba36acd01bbfbd38e74f74b6060044f4fffb88
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,280,276,4,8,1,5e2b949b1f134be0842572bc7995cc4004c62249
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,99,43,56,2,1,d946f07912a3922a0576bdb5b6b1ffdd218b7d98
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,113,60,53,2,1,784030c8e0887e38a59d21eeb9622f6a115d6a48
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,72,13,2012-07-22T04:36:11Z,643,haozhun,172,171,1,8,1,d5c25d926181c221ebc0f7683d0e49308e6bd191
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,211,87,2008-06-20T05:25:46Z,1297,martint,620,620,0,7,1,89ff646dd12e4c74d67e2698f42057b68a913947
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,114,106,8,13,1,1988f1f736184e5898c58935297a71f8ef788bf5
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,1740,838,902,92,1,e0999f89c33214615dddf392ce5571467f84eb70
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,211,87,2008-06-20T05:25:46Z,1297,martint,1067,285,782,49,1,f1cc6265e52345f6f9ca3e261b91ad3653128db9
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,211,87,2008-06-20T05:25:46Z,1297,martint,48,48,0,1,1,8f6210b91e6b63bc30b00458e6b829e2d4675556
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,706,445,261,39,1,4c49a39fe772b96cf97e07ee4bb6b4a59710520b
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,10262,10258,4,82,1,343a602d76ede5d945817dd43ce14f3b1499ed2c
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,136,101,35,8,1,78ba606e8d292f36ae7aca8efb4b67f51818aa40
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,21,5,2011-04-18T23:45:07Z,460,erichwang,37,37,0,2,1,31312999e85f9db5277456e4f6cec0307b1d078a
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,728,494,234,12,1,2e85f896eff46bc6500bfe29531b0098443df00d
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,729,729,0,8,1,236ab0bba14c42d01016732f4bbc41162cf88c15
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,222,146,76,5,1,e70fa9c7f80ee2ebad127d460e7cf9bd42bf07e3
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,14,11,3,4,1,c1aeccbcfa6519300e4140e560e5a08d4cb5332f
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,211,87,2008-06-20T05:25:46Z,1297,martint,2827,2733,94,40,1,551bf47877022e9b85dfea775dfcb0431cef6451
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,80,37,2011-06-10T18:16:09Z,1031,cberner,124,41,83,7,1,39b89bbb9bcf0e9d0991b0cc20bba4a6444f2e19
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,148,119,29,6,1,f4f82b3c4a5ca16e6fb223edcb3b864db3215f88
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,420,115,2008-05-03T22:47:01Z,2569,electrum,94,93,1,5,1,e70312dc5b0c614303a9209337ab0be0d9e67877
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,420,115,2008-05-03T22:47:01Z,2569,electrum,175,146,29,7,1,c7762b03044ad4f8b795ab2a58082b9be2cfcd5d
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,211,87,2008-06-20T05:25:46Z,1297,martint,243,240,3,9,1,8140e0056b463fa3e115cdd73a67d49e75301328
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,21,5,2011-04-18T23:45:07Z,460,erichwang,1496,1215,281,13,1,a9277affc007fa09980cb3656dc1bc4f7af573bb
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,420,115,2008-05-03T22:47:01Z,2569,electrum,70,41,29,2,1,f7b6f9051a068a4714391b6d11686709ed6cce12
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,1417,1154,263,7,1,bba27a4b6884af42bde387f044a7f1435a8d96ba
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,182,132,50,17,1,93a2fac360b106667b1e5162b5b7b6f6303ce98b
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,43,31,12,4,1,6ef8cb530078bbeb3a14e964317141b165b56284
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,594,522,72,36,1,0b05bc0e8232c8ca0b37d4437d3da37a3dc11d85
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,3195,3190,5,30,1,17dfd69258e2d0b717cfd39ce8cbf9dbf59f434c
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,21,5,2011-04-18T23:45:07Z,460,erichwang,1668,1622,46,37,1,053ab944871ee2187164275b56deddf91a17b873
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,4306,2911,1395,87,1,0c9ba26e66961382832a4f806247031271473b4c
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,960,885,75,6,1,c8194c487a2e142820f07232d67aeded1d326683
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,360,303,57,13,1,7585cb691e99e78eee62b2b2a0c3bfd5f4d285a1
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,70,35,35,13,1,d36ae7fc58069037b950f525e32b80eea97ab78a
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,472,307,165,14,1,941cc84cd4ed30bc2f87c5e41bdd67cf3f5ba517
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,1808,1044,764,46,1,3e18251c61e4acdd20b40ba8eba1487cbcd0515f
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,47,44,3,1,1,aed3126772982e9250fb1ce1f67a113dfa52ccc5
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,41,37,4,2,1,fe598f66ce743badcc316247985d2a3a964075a1
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,420,115,2008-05-03T22:47:01Z,2569,electrum,191,89,102,9,1,87d30580c831f51d0089ab45607c2ca9ab08cfd6
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,45,32,13,2,1,3cf48ea79af02d94b0eb7a10d588f363836e9d03
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,545,545,0,6,1,a28857b0576084950491c88ae350fd9cc58a7998
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,1272,391,881,21,1,a7b57b9957285d34583686d29ef4de46d68c6081
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,211,87,2008-06-20T05:25:46Z,1297,martint,92,69,23,1,1,2f4d8d814d29fa18b129f828989cd94c4d744ec5
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,211,87,2008-06-20T05:25:46Z,1297,martint,40,10,30,6,1,924f408aabb1071081cdb15f7d7f0b2a4c3417f6
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,77,45,32,1,1,81c55acd4100d57f825fce634af19191fec6676e
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,363,183,180,14,1,cd7a9d8afe07590efea524a183562ed4aa3dd193
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,672,619,53,20,2,2dd9c8d49813c5f00c1d6c813c302abc6869aaf3
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,211,87,2008-06-20T05:25:46Z,1297,martint,376,360,16,8,1,6128f3a41c437fbc1cc434aa56f5def8da65ce79
2012-08-09T01:03:37Z,2021-04-04T22:07:34Z,148868,11857,11857,4062,4062,886,383,70,2009-02-26T17:57:16Z,2342,dain,138,14,124,7,1,290605e0556d71299111a7d94a0e5ddccd990946
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,71,72,2009-10-24T00:34:42Z,418,shicks,295,249,46,7,1,db80ab2e180063bb21f51e08a5a8477746ddcc70
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,6,8,2018-06-18T17:36:53Z,746,nreid260,2,1,1,1,1,a86eb380935e7bc14f77d72ae67ad92d38a89abb
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,102,40,2010-04-25T17:19:31Z,87,nbeloglazov,91,87,4,3,1,6b31fc14ca2a06bc273ef1680a1caa252dabd791
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,71,72,2009-10-24T00:34:42Z,418,shicks,977,464,513,13,1,9ea58a865acfe4011fba11081441357ce66dd222
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,71,72,2009-10-24T00:34:42Z,418,shicks,658,273,385,27,1,bb183bda986cbf67f8f852f6d543d4d3b538cf88
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,46,4,2010-05-25T18:12:18Z,998,dimvar,12,6,6,1,1,52194cf080a8363b250b8f6c0fcb88c11e639122
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,29,9,2011-12-07T01:43:05Z,832,concavelenz,117,94,23,12,1,d10c4e4d3a3035e9e3338f27bca23ff2ac0ed1b0
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,71,72,2009-10-24T00:34:42Z,418,shicks,340,122,218,11,1,3c318324d2e05fe4d9627b410cd784622e001b61
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,29,9,2011-12-07T01:43:05Z,832,concavelenz,2378,1169,1209,65,1,6954648993dabcbbad355aea1bb28615af8924f0
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,20,30,2008-11-24T20:03:06Z,2801,blickly,41,21,20,1,1,186e9966e0fe47b9aadb06a5a43cc843c254c2ed
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,12,13,2011-10-10T02:43:54Z,626,brad4d,2575,2575,0,2,1,0ff0365cce5d32c40339e0ae51643d7e3a0d808d
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,20,30,2008-11-24T20:03:06Z,2801,blickly,389,277,112,20,1,4b6388ec8fe20b45d80e35a0261392e297a2e138
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,29,9,2011-12-07T01:43:05Z,832,concavelenz,429,376,53,5,2,5af3444c9b0509bd3864c299701c81af25ca0828
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,46,4,2010-05-25T18:12:18Z,998,dimvar,25,20,5,3,1,4f374721c7afce804f0f699e03c5ea065b2e752e
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,12,4,2008-05-22T16:26:06Z,73,stalcup,1102,737,365,17,2,fc25f2a95fdee6da60c71ef5794c4c0698011567
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,52,70,2013-07-17T17:08:11Z,94,tadeegan,677,510,167,13,1,fa5af790fc86b8bde261a19152eb222d61458333
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,29,9,2011-12-07T01:43:05Z,832,concavelenz,2501,1599,902,15,1,60d2c63a3058474f853103bbc3d63ad0ed9f10c4
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,46,4,2010-05-25T18:12:18Z,998,dimvar,26,17,9,4,1,b98e62cebd8bcc85051be3d4d98203370ebf9367
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,104,55,2011-12-07T16:28:25Z,240,ChadKillingsworth,957,658,299,11,1,e51b5bd0b6b069d1f6703cd049c4df77f9d78d81
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,5,6,2014-12-31T02:53:15Z,98,EatingW,100,100,0,1,1,46fc28a024f5badfce907864b6612bdee17e3b47
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,24,4,2013-04-16T22:19:20Z,72,rluble,6022,3080,2942,18,1,9b554597ad533ac38b6c3adf398df95bb380326b
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,24,4,2013-04-16T22:19:20Z,72,rluble,148,116,32,3,1,ccf57f469b4a28deb723d51cf3d5ec8d8bd79f2a
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,24,4,2013-04-16T22:19:20Z,72,rluble,112,108,4,5,1,f4789959d9f35cc5a01a2d864b451efaca0e93bc
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,136,42,2008-04-14T08:56:37Z,57,mprobst,65,54,11,2,1,c8df99e3bed17f8540e0292bd691d1f75b6f2cb9
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,20,30,2008-11-24T20:03:06Z,2801,blickly,623,623,0,1,1,e8c702273af342da7fec8718d8d1ad12a878a323
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,20,30,2008-11-24T20:03:06Z,2801,blickly,620,385,235,6,1,82bf0e24b242e0ee692ba1f28ec1f9ccbf8e4b54
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,46,4,2010-05-25T18:12:18Z,998,dimvar,18,17,1,1,1,862397f0f1356d49f7cfae932cdf0962dbe23b99
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,12,13,2011-10-10T02:43:54Z,626,brad4d,2,1,1,1,1,cb7d625f0a9ee93743e8f3afd15d466e5fc8f286
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,52,70,2013-07-17T17:08:11Z,94,tadeegan,203,124,79,3,1,9a0e2bf76b176f0432cf8c29a4ea2d8bc13994bd
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,20,30,2008-11-24T20:03:06Z,2801,blickly,179,143,36,15,1,f0ba9e8e6f5ed1a68c092e01565fdc653bdf4c60
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,20,30,2008-11-24T20:03:06Z,2801,blickly,160,154,6,4,1,7346224976bfcb407b45ea08b04671299f0a8e62
2014-04-16T15:30:36Z,2021-04-03T21:54:50Z,175292,5892,5892,1066,1066,244,136,42,2008-04-14T08:56:37Z,57,mprobst,62,48,14,1,1,6305fdff67e73ec0b3f2616ef7880ebe1f70fb06
